,Unnamed: 0,make_model,body_type,price,km,hp,Type,Upholstery,Displacement,Fuel,Comfort_Convenience,Extras,Safety_Security,First_Registration,Body_Color,door_numbers,seat_numbers,Gearing_Type,consumption_comb,consumption_city,co2_emission
11422,11422,Opel Insignia,Sedans,17990,5141,100,Used,_Black,1.598,DIESEL,18,4,20,2017.0,Grey_,4,5,Manual,5.0,5.8,136
11423,11423,Opel Insignia,Station wagon,16990,73600,125,Used,_Black,1.956,DIESEL,17,3,16,2017.0,White_,5,5,Manual,5.6,7.3,139
11424,11424,Opel Insignia,Station wagon,17990,28415,125,Used,_Black,1.956,DIESEL,18,5,19,2017.0,Silver,5,5,Manual,5.3,6.9,139
11425,11425,Opel Insignia,Sedans,17450,16650,100,Used,_Black,1.598,DIESEL,18,5,16,2018.0,White_,4,5,Manual,4.3,5.1,114
11426,11426,Opel Insignia,Sedans,17450,20800,81,Used,_Black,1.598,DIESEL,16,2,13,2017.0,Silver,4,5,Manual,4.0,4.6,105
11427,11427,Opel Insignia,Station wagon,17475,31809,88,Used,_Black,1.598,DIESEL,14,1,8,2017.0,Grey_,5,5,Manual,4.1,4.9,109
11428,11428,Opel Insignia,Sedans,17480,7092,103,Used,_Black,1.49,BENZINE,19,2,21,2017.0,Brown_,4,5,Manual,5.9,7.5,133
11429,11429,Opel Insignia,Station wagon,18800,25909,125,Used,_Black,1.956,DIESEL,20,5,19,2017.0,Grey_,5,5,Manual,5.3,6.9,139
11430,11430,Opel Insignia,Sedans,18690,22500,103,Used,_Black,1.49,BENZINE,17,3,18,2017.0,Black_,4,5,Manual,5.9,7.5,133
11431,11431,Opel Insignia,Station wagon,18500,49000,125,Used,_Other,1.956,DIESEL,21,4,21,2017.0,Black_,5,5,Manual,5.3,6.9,139
11432,11432,Opel Insignia,Station wagon,18800,35674,100,Used,_Other,1.598,DIESEL,22,4,17,2017.0,Black_,5,5,Manual,4.1,4.8,118
11433,11433,Opel Insignia,Station wagon,18800,26144,103,Employee's car,_Black,1.49,BENZINE,17,5,20,2018.0,Blue_,5,5,Manual,5.7,7.3,130
11434,11434,Opel Insignia,Station wagon,18900,34386,125,Used,_Other,1.956,DIESEL,19,1,13,2018.0,Grey_,5,5,Manual,4.4,7.8,5
11435,11435,Opel Insignia,Station wagon,18900,17200,103,Used,_Black,1.49,BENZINE,22,5,19,2018.0,Blue_,5,5,Manual,6.0,7.7,136
11436,11436,Opel Insignia,Other,18900,22880,74,Used,_Other,1.598,DIESEL,19,1,13,2017.0,Silver,4,5,Manual,4.3,5.1,114
11437,11437,Opel Insignia,Sedans,18890,28900,125,Used,_Black,1.956,DIESEL,26,1,20,2017.0,Blue_,4,5,Manual,5.2,6.7,138
11438,11438,Opel Insignia,Sedans,18900,19500,103,Used,_Black,1.49,BENZINE,16,3,16,2018.0,Blue_,4,5,Manual,5.9,7.5,133
11439,11439,Opel Insignia,Sedans,18890,10650,103,Used,_Black,1.49,BENZINE,18,4,19,2017.0,Grey_,4,5,Manual,5.7,7.3,129
11440,11440,Opel Insignia,Sedans,18890,20900,103,Used,"Cloth, Beige",1.49,BENZINE,21,2,17,2017.0,Brown_,4,5,Manual,5.9,7.5,140
11441,11441,Opel Insignia,Station wagon,18880,73000,125,Used,_Black,1.956,DIESEL,21,2,17,2017.0,Blue_,5,5,Manual,5.3,6.9,139
11442,11442,Opel Insignia,Station wagon,18880,14775,125,Used,_Black,1.956,DIESEL,19,4,17,2017.0,Silver,5,5,Manual,5.3,6.9,139
11443,11443,Opel Insignia,Sedans,18880,14700,100,Used,_Grey,1.598,DIESEL,17,1,15,2018.0,Silver,4,5,Manual,4.3,5.1,114
11444,11444,Opel Insignia,Station wagon,18850,24524,125,Used,_Black,1.956,DIESEL,20,5,20,2017.0,Grey_,5,5,Manual,5.3,6.9,139
11445,11445,Opel Insignia,Station wagon,18850,23672,125,Used,_Black,1.956,DIESEL,20,5,19,2017.0,Grey_,5,5,Manual,5.3,6.9,139
11446,11446,Opel Insignia,Station wagon,18850,22502,125,Used,_Black,1.956,DIESEL,20,5,19,2017.0,Grey_,5,5,Manual,5.3,6.9,139
11447,11447,Opel Insignia,Sedans,18880,9200,81,Used,_Black,1.598,DIESEL,14,2,15,2018.0,White_,4,5,Manual,4.2,4.9,111
11448,11448,Opel Insignia,Station wagon,18850,22561,125,Used,_Black,1.956,DIESEL,20,5,20,2017.0,Silver,5,5,Manual,5.3,6.9,139
11449,11449,Opel Insignia,Station wagon,18870,12073,103,Used,_Black,1.49,BENZINE,11,2,13,2017.0,White_,5,5,Manual,5.8,7.4,132
11450,11450,Opel Insignia,Station wagon,18850,23635,125,Used,_Black,1.956,DIESEL,20,5,19,2017.0,Silver,5,5,Manual,5.3,6.9,139
11451,11451,Opel Insignia,Sedans,18790,24243,100,Used,_Black,1.598,DIESEL,17,2,14,2017.0,Blue_,4,5,Manual,4.3,5.1,114
11452,11452,Opel Insignia,Station wagon,18850,11000,125,Used,_Other,1.956,DIESEL,17,4,16,2017.0,White_,5,5,Manual,5.7,7.8,150
11453,11453,Opel Insignia,Station wagon,18800,24171,125,Used,_Black,1.956,DIESEL,20,5,19,2017.0,Grey_,5,5,Manual,5.3,6.9,139
11454,11454,Opel Insignia,Station wagon,18800,25221,103,Employee's car,_Black,1.49,BENZINE,18,6,20,2018.0,Blue_,5,5,Manual,5.7,7.3,130
11455,11455,Opel Insignia,Station wagon,18790,23060,103,Used,_Black,1.49,BENZINE,15,3,16,2018.0,Black_,5,5,Manual,6.0,7.7,136
11456,11456,Opel Insignia,Sedans,18795,18000,103,Used,_Black,1.49,BENZINE,15,3,12,2018.0,Black_,4,5,Manual,5.9,7.5,133
11457,11457,Opel Insignia,Sedans,18780,12900,100,Used,_Black,1.598,DIESEL,22,6,19,2018.0,Grey_,4,5,Manual,4.2,5.8,126
11458,11458,Opel Insignia,Sedans,18790,14400,100,Used,_Black,1.598,DIESEL,21,1,18,2017.0,Blue_,4,5,Manual,5.1,6.5,114
11459,11459,Opel Insignia,Station wagon,18750,24964,103,Employee's car,_Black,1.49,BENZINE,18,6,20,2018.0,White_,5,5,Manual,5.7,7.3,130
11460,11460,Opel Insignia,Sedans,18750,21290,125,Used,_Black,1.956,DIESEL,22,6,20,2017.0,Grey_,4,5,Manual,5.5,7.4,145
11461,11461,Opel Insignia,Station wagon,18750,25883,125,Used,_Black,1.956,DIESEL,20,5,19,2017.0,Grey_,5,5,Manual,5.3,6.9,139
11462,11462,Opel Insignia,Station wagon,18750,25358,125,Used,_Black,1.956,DIESEL,20,5,20,2017.0,Silver,5,5,Manual,5.3,6.9,139
11463,11463,Opel Insignia,Station wagon,18750,25350,125,Used,_Black,1.956,DIESEL,20,5,20,2017.0,Silver,5,5,Manual,5.3,6.9,139
11464,11464,Opel Insignia,Station wagon,18750,25070,125,Used,_Black,1.956,DIESEL,20,5,20,2017.0,Silver,5,5,Manual,5.3,6.9,139
11465,11465,Opel Insignia,Sedans,18780,15700,100,Used,_Black,1.598,DIESEL,21,5,20,2018.0,White_,4,5,Manual,4.2,5.8,126
11466,11466,Opel Insignia,Station wagon,18760,27432,100,Used,Cloth,1.598,DIESEL,20,4,13,2017.0,Black_,5,5,Manual,5.1,6.5,114
11467,11467,Opel Insignia,Sedans,18600,24724,125,Used,_Black,1.956,DIESEL,22,6,20,2017.0,Silver,4,5,Manual,4.2,6.7,136
11468,11468,Opel Insignia,Station wagon,18599,28850,125,Used,_Other,1.956,DIESEL,26,9,26,2017.0,Silver,5,5,Manual,5.6,7.3,148
11469,11469,Opel Insignia,Sedans,18740,8764,103,Used,_Black,1.49,BENZINE,15,4,16,2017.0,Silver,4,5,Manual,5.9,7.5,133
11470,11470,Opel Insignia,Station wagon,18700,29765,103,Employee's car,_Black,1.49,BENZINE,18,6,20,2018.0,Blue_,5,5,Manual,5.7,7.3,130
11471,11471,Opel Insignia,Sedans,18690,13500,100,Used,_Black,1.598,DIESEL,19,4,18,2017.0,Red,4,5,Manual,4.3,5.1,114
11472,11472,Opel Insignia,Station wagon,18654,13953,100,Used,_Other,1.49,DIESEL,1,1,2,2017.0,Grey_,5,5,Manual,5.1,6.5,130
11473,11473,Opel Insignia,Sedans,18627,23167,81,Used,_Black,1.598,DIESEL,16,4,18,2018.0,Grey_,4,5,Manual,4.3,5.1,114
11474,11474,Opel Insignia,Sedans,18625,24028,100,Used,_Other,1.598,DIESEL,20,5,17,2018.0,Silver,4,5,Manual,4.2,5.8,126
11475,11475,Opel Insignia,Sedans,18580,12300,121,Used,_Black,1.49,BENZINE,15,2,15,2017.0,Grey_,4,5,Manual,6.0,7.3,142
11476,11476,Opel Insignia,Station wagon,18500,23000,103,Used,_Black,1.49,BENZINE,22,4,17,2017.0,Grey_,5,5,Manual,6.0,7.7,136
11477,11477,Opel Insignia,Sedans,18500,9500,100,Used,_Other,1.598,DIESEL,12,2,12,2017.0,Black_,4,5,Manual,3.6,5.0,109
11478,11478,Opel Insignia,Station wagon,18500,38100,103,Used,_Black,1.49,BENZINE,19,6,18,2018.0,Blue_,5,5,Manual,6.0,7.7,136
11479,11479,Opel Insignia,Sedans,18499,11600,103,Used,_Black,1.49,BENZINE,18,2,21,2017.0,Grey_,4,5,Manual,5.9,7.5,133
11480,11480,Opel Insignia,Sedans,18495,21301,100,Used,_Other,1.6,DIESEL,4,1,5,2017.0,Grey_,4,5,Manual,4.3,4.0,118
11481,11481,Opel Insignia,Station wagon,18490,27854,103,Employee's car,_Black,1.49,BENZINE,18,6,20,2018.0,Blue_,5,5,Manual,5.7,7.3,130
11482,11482,Opel Insignia,Station wagon,18500,45000,125,Used,_Black,1.956,DIESEL,21,6,20,2017.0,Blue_,5,5,Manual,5.6,7.3,148
11483,11483,Opel Insignia,Sedans,18490,35600,100,Used,_Black,1.598,DIESEL,20,8,23,2017.0,White_,4,5,Manual,4.3,5.1,114
11484,11484,Opel Insignia,Sedans,18490,12446,100,Used,_Other,1.598,DIESEL,9,1,16,2017.0,Blue_,4,5,Manual,4.3,5.1,114
11485,11485,Opel Insignia,Sedans,18480,12890,125,Used,_Black,1.956,DIESEL,19,4,19,2017.0,Red,4,5,Manual,5.2,6.7,136
11486,11486,Opel Insignia,Sedans,17480,7150,100,Used,_Black,1.598,DIESEL,17,5,20,2018.0,Blue_,4,5,Manual,4.3,5.1,114
11487,11487,Opel Insignia,Sedans,17980,10550,100,Used,_Black,1.598,DIESEL,20,5,23,2018.0,Black_,4,5,Manual,4.3,5.1,114
11488,11488,Opel Insignia,Sedans,18480,24391,125,Used,_Black,1.956,DIESEL,22,3,19,2017.0,Silver,4,5,Manual,5.2,6.7,136
11489,11489,Opel Insignia,Sedans,17980,17800,103,Used,_Black,1.49,BENZINE,18,3,17,2017.0,Black_,4,5,Manual,5.9,7.5,133
11490,11490,Opel Insignia,Sedans,17980,10250,100,Used,_Black,1.598,DIESEL,18,4,20,2018.0,Grey_,4,5,Manual,4.2,5.8,126
11491,11491,Opel Insignia,Station wagon,17400,9500,88,Used,_Black,1.598,DIESEL,13,2,12,2017.0,White_,5,5,Manual,4.1,4.9,109
11492,11492,Opel Insignia,Station wagon,17450,16000,103,Used,_Black,1.364,BENZINE,17,5,16,2017.0,Grey_,5,5,Manual,5.8,7.5,136
11493,11493,Opel Insignia,Sedans,17300,26000,74,Used,_Other,1.956,DIESEL,19,1,13,2017.0,Grey_,4,5,Manual,4.3,5.1,117
11494,11494,Opel Insignia,Other,17300,32544,74,Used,_Other,1.598,DIESEL,19,1,13,2017.0,Silver,4,5,Manual,4.3,5.1,114
11495,11495,Opel Insignia,Sedans,17280,8960,100,Used,_Black,1.598,DIESEL,15,2,16,2017.0,Blue_,4,5,Manual,4.3,5.3,114
11496,11496,Opel Insignia,Station wagon,17300,35000,125,Used,_Other,1.956,DIESEL,22,3,20,2017.0,Grey_,5,5,Manual,5.3,6.9,139
11497,11497,Opel Insignia,Station wagon,17210,79640,125,Used,_Black,1.956,DIESEL,19,2,14,2017.0,Blue_,5,5,Manual,4.5,5.7,119
11498,11498,Opel Insignia,Other,17170,7120,103,Used,_Grey,1.49,BENZINE,1,1,1,2017.0,Grey_,4,5,Manual,5.9,7.5,133
11499,11499,Opel Insignia,Sedans,17000,61000,100,Used,_Other,1.598,DIESEL,18,3,14,2017.0,Black_,4,5,Manual,3.8,4.5,99
11500,11500,Opel Insignia,Coupe,17094,28142,81,Used,_Other,1.598,DIESEL,1,1,2,2017.0,Grey_,2,2,Manual,4.0,5.4,116
11501,11501,Opel Insignia,Sedans,17150,14942,103,Used,_Black,1.49,BENZINE,15,3,16,2017.0,White_,4,5,Manual,5.7,7.3,129
11502,11502,Opel Insignia,Sedans,17000,45000,100,Used,_Other,1.598,DIESEL,21,4,24,2018.0,White_,4,5,Manual,4.3,5.1,118
11503,11503,Opel Insignia,Sedans,18333,18888,100,Used,_Black,1.598,DIESEL,15,1,12,2017.0,Green,4,5,Manual,3.8,4.5,99
11504,11504,Opel Insignia,Other,16990,36698,74,Used,_Other,1.598,DIESEL,19,1,13,2017.0,Black_,4,5,Manual,4.3,5.1,114
11505,11505,Opel Insignia,Other,18300,22158,74,Used,_Other,1.598,DIESEL,19,1,13,2017.0,Silver,4,5,Manual,4.3,5.1,114
11506,11506,Opel Insignia,Sedans,18250,27500,103,Demonstration,_Black,1.49,BENZINE,18,3,17,2017.0,White_,4,5,Manual,5.7,7.3,129
11507,11507,Opel Insignia,Station wagon,18054,24178,100,Used,_Other,1.49,DIESEL,1,1,2,2017.0,Grey_,5,5,Manual,5.1,6.5,130
11508,11508,Opel Insignia,Station wagon,18290,71700,125,Used,_Black,1.956,DIESEL,22,5,20,2017.0,Blue_,5,5,Manual,4.5,5.6,118
11509,11509,Opel Insignia,Station wagon,17995,13953,100,Used,_Other,1.6,DIESEL,3,2,5,2017.0,Grey_,5,5,Manual,4.3,4.0,118
11510,11510,Opel Insignia,Other,18000,30459,74,Used,_Other,1.598,DIESEL,19,1,13,2017.0,Blue_,4,5,Manual,4.3,5.1,114
11511,11511,Opel Insignia,Sedans,18000,22000,121,Used,_Black,1.49,BENZINE,18,2,17,2017.0,Blue_,4,5,Manual,6.1,7.5,141
11512,11512,Opel Insignia,Sedans,17999,48500,125,Used,_Black,1.956,DIESEL,17,3,14,2017.0,Blue_,4,5,Manual,5.5,6.9,144
11513,11513,Opel Insignia,Station wagon,17999,34344,125,Used,_Black,1.956,DIESEL,21,4,16,2017.0,Green,5,5,Manual,4.5,5.7,119
11514,11514,Opel Insignia,Sedans,17995,28142,81,Used,_Other,1.6,DIESEL,3,1,5,2017.0,Grey_,4,5,Manual,6.1,7.5,117
11515,11515,Opel Insignia,Station wagon,17990,6716,100,Used,_Other,1.598,DIESEL,15,2,15,2017.0,Silver,5,5,Manual,4.3,5.2,114
11516,11516,Opel Insignia,Sedans,17990,15990,100,Used,_Black,1.598,DIESEL,18,2,18,2017.0,White_,4,5,Manual,4.3,5.1,114
11517,11517,Opel Insignia,Station wagon,17990,28337,125,Used,_Black,1.956,DIESEL,20,5,20,2017.0,Silver,5,5,Manual,5.3,6.9,139
11518,11518,Opel Insignia,Sedans,17990,15364,103,Used,_Black,1.49,BENZINE,13,2,14,2017.0,Red,4,5,Manual,5.9,7.5,133
11519,11519,Opel Insignia,Station wagon,17990,75010,125,Used,_Grey,1.956,DIESEL,14,4,17,2017.0,Black_,5,5,Manual,4.5,5.7,119
11520,11520,Opel Insignia,Sedans,17500,34000,100,Used,_Other,1.598,DIESEL,15,2,12,2017.0,Grey_,4,5,Manual,4.3,5.1,118
11521,11521,Opel Insignia,Station wagon,17990,19900,100,Used,Cloth,1.598,DIESEL,15,4,13,2017.0,Silver,5,5,Manual,4.1,4.8,118
11522,11522,Opel Insignia,Sedans,17500,16300,100,Used,_Black,1.598,DIESEL,19,3,16,2017.0,Green,4,5,Manual,4.2,5.8,126
11523,11523,Opel Insignia,Sedans,17500,39379,103,Used,_Other,1.49,BENZINE,19,1,13,2017.0,Black_,4,5,Manual,6.1,7.5,133
11524,11524,Opel Insignia,Sedans,17500,39379,103,Used,_Other,1.49,BENZINE,19,1,13,2017.0,Black_,4,5,Manual,6.1,7.5,133
11525,11525,Opel Insignia,Station wagon,17500,27760,125,Used,_Other,1.598,BENZINE,16,6,15,2017.0,Black_,5,5,Manual,6.5,8.1,152
11526,11526,Opel Insignia,Other,17500,26607,74,Used,_Other,1.598,DIESEL,19,1,13,2017.0,Brown_,4,5,Manual,4.3,5.1,114
11527,11527,Opel Insignia,Station wagon,17500,16000,103,Used,_Black,1.49,BENZINE,17,5,18,2018.0,Black_,5,5,Manual,6.0,7.7,136
11528,11528,Opel Insignia,Sedans,17500,14674,103,Used,_Black,1.49,BENZINE,15,1,18,2017.0,Red,4,5,Manual,5.7,7.3,129
11529,11529,Opel Insignia,Sedans,17490,3158,103,Employee's car,_Black,1.49,BENZINE,19,4,16,2018.0,Silver,4,5,Manual,5.7,7.3,129
11530,11530,Opel Insignia,Sedans,17500,34631,100,Used,_Other,1.598,DIESEL,19,1,13,2017.0,Grey_,4,5,Manual,4.0,5.0,114
11531,11531,Opel Insignia,Station wagon,17495,57400,125,Used,_Black,1.956,DIESEL,20,4,17,2017.0,Black_,5,5,Manual,4.5,5.7,119
11532,11532,Opel Insignia,Station wagon,17500,22500,51,Used,_Other,1.956,DIESEL,19,3,17,2017.0,Grey_,5,5,Manual,4.5,5.7,119
11533,11533,Opel Insignia,Station wagon,17480,27675,81,Used,_Black,1.598,DIESEL,18,3,19,2017.0,Silver,5,5,Manual,4.3,5.0,112
11534,11534,Opel Insignia,Station wagon,17480,26976,103,Used,Cloth,1.364,BENZINE,6,1,12,2017.0,White_,5,5,Manual,5.8,7.5,136
11535,11535,Opel Insignia,Station wagon,17950,18000,103,Used,_Black,1.364,BENZINE,12,3,13,2017.0,White_,5,5,Manual,5.6,7.0,124
11536,11536,Opel Insignia,Sedans,17480,12950,103,Used,_Black,1.49,BENZINE,16,3,20,2018.0,Red,4,5,Manual,5.9,7.5,133
11537,11537,Opel Insignia,Station wagon,17950,35000,125,Used,_Black,1.956,DIESEL,21,4,17,2017.0,Blue_,5,5,Manual,5.3,6.9,139
11538,11538,Opel Insignia,Sedans,17950,16000,100,Used,_Black,1.598,DIESEL,16,3,16,2017.0,Grey_,4,5,Manual,4.2,5.8,126
11539,11539,Opel Insignia,Sedans,17490,16735,100,Used,_Black,1.598,DIESEL,20,3,20,2017.0,Blue_,4,5,Manual,5.0,5.8,136
11540,11540,Opel Insignia,Station wagon,17950,21000,81,Used,_Black,1.598,DIESEL,17,3,17,2017.0,Silver,5,5,Manual,4.3,5.0,112
11541,11541,Opel Insignia,Sedans,17950,15000,74,Used,_Black,1.598,DIESEL,11,3,13,2018.0,Blue_,4,5,Manual,4.3,5.1,118
11542,11542,Opel Insignia,Sedans,17950,15000,74,Used,_Black,1.598,DIESEL,11,3,13,2018.0,Blue_,4,5,Manual,4.3,5.1,118
11543,11543,Opel Insignia,Sedans,17950,15000,74,Used,_Black,1.598,DIESEL,11,3,13,2018.0,Blue_,4,5,Manual,4.3,5.1,118
11544,11544,Opel Insignia,Sedans,17950,15600,103,Used,Cloth,1.49,BENZINE,13,3,16,2017.0,Grey_,4,5,Manual,5.9,7.5,133
11545,11545,Opel Insignia,Station wagon,17950,73077,125,Used,_Black,1.956,DIESEL,19,4,20,2017.0,Grey_,5,5,Manual,5.3,6.9,139
11546,11546,Opel Insignia,Other,17925,33042,74,Used,_Other,1.598,DIESEL,19,1,13,2017.0,Blue_,4,5,Manual,4.3,5.1,114
11547,11547,Opel Insignia,Other,17925,27664,74,Used,_Other,1.598,DIESEL,19,1,13,2017.0,Grey_,4,5,Manual,4.3,5.1,114
11548,11548,Opel Insignia,Sedans,17900,42713,74,Used,_Other,1.598,DIESEL,19,1,13,2017.0,Grey_,4,5,Manual,4.3,5.1,114
11549,11549,Opel Insignia,Sedans,17900,42713,74,Used,_Other,1.4003906,DIESEL,19,1,13,2017.0,Grey_,4,5,Manual,4.3,5.1,117
11550,11550,Opel Insignia,Sedans,17900,33693,74,Used,_Other,1.956,DIESEL,19,1,13,2017.0,White_,4,5,Manual,4.3,5.1,117
11551,11551,Opel Insignia,Sedans,17900,22457,103,Used,_Black,1.49,BENZINE,15,1,18,2017.0,Black_,4,5,Manual,5.7,7.3,129
11552,11552,Opel Insignia,Sedans,17900,21900,100,Used,_Black,1.598,DIESEL,17,3,14,2017.0,Blue_,4,5,Manual,4.3,5.1,114
11553,11553,Opel Insignia,Sedans,17900,7164,88,Used,_Other,1.598,DIESEL,19,1,13,2017.0,White_,4,5,Manual,4.1,4.9,109
11554,11554,Opel Insignia,Station wagon,17900,46560,125,Used,_Grey,1.956,DIESEL,20,3,14,2017.0,Grey_,5,5,Manual,4.7,5.8,124
11555,11555,Opel Insignia,Other,18480,14937,103,Used,_Other,1.5,Other__,13,2,12,2018.0,Grey_,4,5,Manual,5.8,7.4,117
11556,11556,Opel Insignia,Sedans,18480,11600,100,Used,_Black,1.598,DIESEL,21,3,23,2018.0,White_,4,5,Manual,4.2,5.8,126
11557,11557,Opel Insignia,Station wagon,17480,48653,100,Used,_Black,1.598,DIESEL,23,5,20,2017.0,Black_,5,5,Manual,3.9,4.6,103
11558,11558,Opel Insignia,Station wagon,17850,29998,125,Used,_Black,1.956,DIESEL,20,5,19,2017.0,Silver,5,5,Manual,5.3,6.9,139
11559,11559,Opel Insignia,Sedans,17900,65531,100,Used,Full leather,1.598,DIESEL,14,2,10,2017.0,Blue_,4,5,Manual,4.5,5.2,118
11560,11560,Opel Insignia,Sedans,17880,14980,100,Used,_Black,1.598,DIESEL,15,3,16,2017.0,Blue_,4,5,Manual,4.3,5.3,114
11561,11561,Opel Insignia,Sedans,17850,13688,100,Employee's car,_Black,1.598,DIESEL,18,3,17,2017.0,Grey_,4,5,Manual,5.0,5.8,136
11562,11562,Opel Insignia,Sedans,17900,7164,88,Used,_Other,1.6,DIESEL,19,1,13,2017.0,White_,4,5,Manual,3.9,4.7,104
11563,11563,Opel Insignia,Sedans,17850,9848,103,Used,_Black,1.49,BENZINE,19,2,17,2018.0,Brown_,4,5,Manual,6.2,7.7,141
11564,11564,Opel Insignia,Station wagon,17825,23990,100,Used,_Black,1.6,DIESEL,16,4,16,2017.0,Black_,5,5,Manual,4.3,4.0,118
11565,11565,Opel Insignia,Other,17800,21550,100,Used,_Other,1.598,DIESEL,19,1,13,2017.0,Silver,4,5,Manual,3.9,4.7,104
11566,11566,Opel Insignia,Sedans,17725,12835,100,Used,_Black,1.6,DIESEL,12,1,13,2018.0,Brown_,4,5,Manual,4.3,4.0,118
11567,11567,Opel Insignia,Other,17690,21517,74,Used,_Other,1.598,DIESEL,19,1,13,2017.0,Grey_,4,5,Manual,4.3,5.1,114
11568,11568,Opel Insignia,Sedans,17750,17609,100,Used,_Black,1.49,DIESEL,19,4,21,2017.0,Grey_,4,5,Manual,6.2,7.7,141
11569,11569,Opel Insignia,Station wagon,17590,88600,125,Used,_Black,1.956,DIESEL,18,5,17,2017.0,Grey_,5,5,Manual,5.7,7.8,150
11570,11570,Opel Insignia,Sedans,17590,12100,100,Used,_Grey,1.598,DIESEL,13,1,16,2018.0,Grey_,4,5,Manual,4.3,5.1,114
11571,11571,Opel Insignia,Sedans,17550,11403,125,Used,_Black,1.598,BENZINE,18,2,13,2017.0,Grey_,4,5,Manual,5.9,7.7,140
11572,11572,Opel Insignia,Sedans,17690,9599,103,Used,_Black,1.49,BENZINE,12,3,16,2017.0,Grey_,4,5,Manual,5.9,7.5,133
11573,11573,Opel Insignia,Sedans,17550,18120,103,Used,_Black,1.49,BENZINE,14,3,16,2017.0,Black_,4,5,Manual,5.7,7.3,129
11574,11574,Opel Insignia,Sedans,17550,16387,100,Used,_Black,1.598,DIESEL,19,3,20,2017.0,Silver,4,5,Manual,5.0,5.8,136
11575,11575,Opel Insignia,Sedans,18480,7800,100,Used,_Black,1.598,DIESEL,19,5,20,2018.0,Grey_,4,5,Manual,4.2,5.8,126
11576,11576,Opel Insignia,Station wagon,18480,14750,100,Used,_Black,1.598,DIESEL,19,4,19,2018.0,White_,5,5,Manual,5.0,6.0,132
11577,11577,Opel Insignia,Station wagon,18450,31950,125,Used,_Black,1.956,DIESEL,22,3,19,2017.0,Grey_,5,5,Manual,4.5,5.7,119
11578,11578,Opel Insignia,Station wagon,18450,15300,103,Used,"Cloth, Beige",1.49,BENZINE,19,5,18,2017.0,Red,5,5,Manual,6.0,7.7,136
11579,11579,Opel Insignia,Sedans,18480,10950,100,Used,_Black,1.598,DIESEL,22,6,24,2018.0,Red,4,5,Manual,4.2,5.8,126
11580,11580,Opel Insignia,Station wagon,18470,25530,103,Used,_Black,1.364,BENZINE,17,4,14,2017.0,Black_,5,5,Manual,5.8,7.5,136
11581,11581,Opel Insignia,Station wagon,18470,31892,103,Used,_Black,1.364,BENZINE,20,2,14,2017.0,Grey_,5,5,Manual,5.6,7.0,124
11582,11582,Opel Insignia,Sedans,18450,23624,103,Employee's car,_Black,1.49,BENZINE,19,5,20,2018.0,Silver,4,5,Manual,5.7,7.3,130
11583,11583,Opel Insignia,Sedans,18390,47500,125,Used,_Black,1.956,DIESEL,25,2,19,2017.0,Blue_,4,5,Manual,5.2,6.7,136
11584,11584,Opel Insignia,Sedans,18390,14400,103,Used,Cloth,1.49,BENZINE,13,1,16,2017.0,Blue_,4,5,Manual,5.9,7.5,133
11585,11585,Opel Insignia,Sedans,18390,25291,125,Used,_Black,1.956,DIESEL,21,4,18,2017.0,Black_,4,5,Manual,5.2,6.7,136
11586,11586,Opel Insignia,Sedans,18380,25249,125,Used,_Black,1.956,DIESEL,19,1,18,2017.0,Silver,4,5,Manual,5.2,6.7,137
11587,11587,Opel Insignia,Sedans,18380,11701,103,Used,_Black,1.49,BENZINE,16,2,17,2018.0,Blue_,4,5,Manual,5.7,7.3,129
11588,11588,Opel Insignia,Station wagon,18388,18700,100,Used,_Black,1.598,DIESEL,21,3,16,2017.0,Grey_,5,5,Manual,3.9,4.6,104
11589,11589,Opel Insignia,Station wagon,18450,17899,103,Used,_Black,1.49,BENZINE,15,4,16,2017.0,Red,5,5,Manual,6.0,7.7,136
11590,11590,Opel Insignia,Sedans,17990,8471,100,Used,_Black,1.598,DIESEL,11,2,16,2017.0,Blue_,4,5,Manual,5.1,6.5,114
11591,11591,Opel Insignia,Station wagon,18350,24808,100,Used,_Black,1.598,DIESEL,19,5,16,2017.0,Black_,5,5,Manual,3.9,4.6,103
11592,11592,Opel Insignia,Sedans,18350,14000,125,Used,_Black,1.598,DIESEL,20,4,22,2018.0,Blue_,4,5,Manual,4.7,7.8,147
11593,11593,Opel Insignia,Sedans,16990,19488,100,Used,_Black,1.598,DIESEL,14,3,19,2018.0,Brown_,4,5,Manual,4.3,5.1,114
11594,11594,Opel Insignia,Other,16990,29586,74,Used,_Other,1.598,DIESEL,19,1,13,2017.0,Silver,4,5,Manual,4.3,5.1,114
11595,11595,Opel Insignia,Sedans,17990,13488,103,Employee's car,_Black,1.49,BENZINE,19,4,17,2018.0,Blue_,4,5,Manual,5.7,7.3,129
11596,11596,Opel Insignia,Sedans,17990,16600,100,Used,_Black,1.598,DIESEL,16,1,15,2017.0,Brown_,4,5,Manual,4.3,5.1,114
11597,11597,Opel Insignia,Sedans,17990,9354,100,Used,_Black,1.598,DIESEL,17,4,19,2017.0,Red,4,5,Manual,4.3,5.1,114
11598,11598,Opel Insignia,Station wagon,17990,14600,103,Used,_Black,1.49,BENZINE,12,1,15,2018.0,White_,5,5,Manual,6.0,7.6,142
11599,11599,Opel Insignia,Station wagon,17990,41000,100,Used,Cloth,1.598,DIESEL,11,2,10,2017.0,Silver,5,5,Manual,5.1,6.5,114
