,make_model,body_type,price,km,hp,Type,Upholstery,Displacement,Fuel,Comfort_Convenience,Extras,Safety_Security,First_Registration,Body_Color,door_numbers,seat_numbers,Gearing_Type,consumption_comb,consumption_city,co2_emission
13093,RenaultClio,Stationwagon,14870,24473,87,Used,Cloth-Black,1.197,BENZINE,11,3,13,2018.0,Black,5.0,5,Automatic,5.4,6.8,120
13094,RenaultClio,Sedans,14790,18051,66,Used,Other,1.461,DIESEL,12,1,11,2017.0,White,4.0,5,Automatic,3.2,3.3,82
13095,RenaultClio,Stationwagon,14870,24473,87,Used,Cloth-Black,1.197,BENZINE,11,3,13,2018.0,Black,5.0,5,Automatic,5.4,6.8,120
13096,RenaultClio,Compact,14150,6800,87,Used,Other,1.197,BENZINE,15,2,13,2017.0,Red,5.0,5,Automatic,5.4,6.8,120
13097,RenaultClio,Compact,14790,48601,88,Used,Cloth-Black,1.2,BENZINE,7,1,11,2016.0,Grey,5.0,5,Automatic,5.2,4.4,120
13098,RenaultClio,Sedans,14000,19000,88,Used,Other,1.197,BENZINE,9,4,10,2018.0,White,4.0,5,Automatic,5.4,6.8,120
13099,RenaultClio,Sedans,13999,22071,87,Used,Cloth-Grey,1.197,BENZINE,13,2,11,2018.0,Grey,4.0,5,Automatic,5.3,6.8,120
13100,RenaultClio,Stationwagon,13995,35661,88,Used,Cloth-Other,1.197,BENZINE,16,4,15,2016.0,Black,5.0,5,Automatic,5.2,6.6,123
13101,RenaultClio,Sedans,13990,9913,66,Used,Cloth,1.461,DIESEL,8,1,10,2016.0,Red,4.0,5,Automatic,3.5,3.9,92
13102,RenaultClio,Compact,13990,71390,162,Used,Cloth-Black,1.618,BENZINE,14,5,10,2016.0,Black,5.0,5,Automatic,5.9,7.6,140
13103,RenaultClio,Sedans,13990,68325,66,Used,Other,1.461,DIESEL,3,1,6,2016.0,White,4.0,5,Automatic,3.5,3.3,92
13104,RenaultClio,Sedans,13990,33875,88,Used,Cloth,1.197,BENZINE,8,2,15,2016.0,Black,4.0,5,Automatic,5.4,6.8,120
13105,RenaultClio,Sedans,13990,14941,66,Used,Other,1.461,DIESEL,9,1,11,2018.0,White,4.0,5,Automatic,3.2,3.3,82
13106,RenaultClio,Sedans,13990,43384,66,Used,Other,1.461,DIESEL,14,1,13,2016.0,Grey,4.0,5,Automatic,3.2,3.3,82
13107,RenaultClio,Stationwagon,13990,41800,88,Used,Cloth-Black,1.197,BENZINE,16,6,11,2016.0,Red,5.0,5,Automatic,5.9,7.9,140
13108,RenaultClio,Compact,13990,23800,87,Used,Cloth-Black,1.197,BENZINE,11,2,10,2016.0,Black,5.0,5,Automatic,5.4,6.8,120
13109,RenaultClio,Sedans,13990,28185,88,Used,Other,1.197,BENZINE,12,2,11,2017.0,Red,4.0,5,Automatic,5.4,6.8,120
13110,RenaultClio,Sedans,13950,10,66,Pre-registered,Other,1.461,DIESEL,10,2,9,2016.0,Red,4.0,5,Automatic,3.5,3.9,92
13111,RenaultClio,Sedans,14750,17000,87,Used,Cloth-Grey,1.197,BENZINE,8,1,8,2017.0,Grey,4.0,5,Automatic,5.4,6.8,120
13112,RenaultClio,Sedans,14699,16000,66,Used,Partleather-Black,1.461,DIESEL,18,4,21,2018.0,Silver,4.0,5,Automatic,3.5,3.9,92
13113,RenaultClio,Sedans,14650,1034,66,Used,Partleather-Black,1.197,DIESEL,14,3,4,2017.0,Grey,4.0,5,Automatic,3.0,3.0,92
13114,RenaultClio,Compact,13980,23850,87,Used,Cloth,1.197,BENZINE,15,3,14,2017.0,Silver,5.0,5,Automatic,5.4,6.8,120
13115,RenaultClio,Compact,14740,37828,88,Used,Cloth-Black,1.197,BENZINE,7,1,4,2016.0,Grey,5.0,5,Automatic,5.4,6.8,120
13116,RenaultClio,Compact,13950,20900,88,Used,Partleather-Black,1.149,BENZINE,16,4,15,2018.0,Red,5.0,5,Automatic,5.2,6.6,120
13117,RenaultClio,Sedans,14590,19863,88,Used,Other,1.197,BENZINE,12,1,11,2016.0,Red,4.0,5,Automatic,5.4,6.8,120
13118,RenaultClio,Compact,14506,0,66,New,Other,1.461,DIESEL,19,1,69,2019.0,Black,5.0,5,Automatic,3.0,3.0,82
13119,RenaultClio,Compact,14506,0,66,New,Other,1.461,DIESEL,19,1,69,2019.0,Black,5.0,5,Automatic,3.0,3.0,82
13120,RenaultClio,Sedans,14500,15000,88,Used,Fullleather,1.199,BENZINE,11,1,8,2016.0,Grey,4.0,5,Automatic,5.2,6.6,120
13121,RenaultClio,Sedans,14500,12150,66,Used,Other,1.461,DIESEL,5,1,10,2017.0,White,4.0,5,Automatic,3.5,3.9,92
13122,RenaultClio,Compact,14495,3000,66,Demonstration,Cloth,0.898,BENZINE,13,1,13,2019.0,White,5.0,5,Automatic,4.7,5.7,105
13123,RenaultClio,Compact,14490,17188,87,Used,Cloth-Black,1.197,BENZINE,13,1,14,2018.0,White,5.0,5,Automatic,5.4,6.8,120
13124,RenaultClio,Sedans,14480,30543,66,Used,Other,1.461,DIESEL,12,1,11,2018.0,Black,4.0,5,Automatic,3.2,3.3,82
13125,RenaultClio,Other,14460,7327,87,Used,Cloth-Black,1.197,BENZINE,11,1,12,2017.0,Black,4.0,5,Automatic,5.4,6.8,120
13126,RenaultClio,Stationwagon,14490,9145,66,Used,Other,1.461,DIESEL,7,2,10,2018.0,Red,5.0,5,Automatic,3.2,3.3,82
13127,RenaultClio,Stationwagon,14440,26500,87,Used,Partleather-Black,1.197,BENZINE,17,3,15,2017.0,Silver,5.0,5,Automatic,5.4,6.8,120
13128,RenaultClio,Compact,14400,26879,87,Used,Cloth-Black,1.197,BENZINE,14,2,12,2018.0,Black,5.0,5,Automatic,5.4,6.8,120
13129,RenaultClio,Other,14450,8750,87,Used,Cloth-Black,1.197,BENZINE,18,3,12,2016.0,Grey,4.0,5,Automatic,5.4,6.8,120
13130,RenaultClio,Sedans,12650,46000,66,Used,Other,1.461,DIESEL,14,2,12,2016.0,Black,4.0,5,Automatic,3.5,3.9,92
13131,RenaultClio,Compact,14400,21012,87,Used,Cloth-Black,1.197,BENZINE,14,2,12,2018.0,Black,5.0,5,Automatic,5.4,6.8,120
13132,RenaultClio,Sedans,12600,31214,88,Used,Partleather,1.197,BENZINE,13,4,10,2017.0,White,4.0,5,Automatic,5.2,6.6,120
13133,RenaultClio,Compact,14290,37065,86,Used,Other,1.197,BENZINE,19,1,69,2016.0,Grey,5.0,5,Automatic,5.4,6.8,120
13134,RenaultClio,Sedans,12550,46668,87,Used,Cloth,1.197,BENZINE,7,2,12,2016.0,Grey,4.0,5,Automatic,5.4,6.8,120
13135,RenaultClio,Compact,12545,23491,88,Used,Black,1.197,BENZINE,6,1,1,2016.0,Blue,5.0,5,Automatic,5.4,6.8,120
13136,RenaultClio,Stationwagon,12590,40676,87,Used,Partleather-Black,1.197,BENZINE,13,2,15,2017.0,Grey,5.0,5,Automatic,5.4,6.8,120
13137,RenaultClio,Compact,12545,23491,88,Used,Black,1.197,BENZINE,6,1,1,2016.0,Blue,5.0,5,Automatic,5.4,6.8,120
13138,RenaultClio,Compact,12545,23491,88,Used,Black,1.197,BENZINE,6,1,1,2016.0,Blue,5.0,5,Automatic,5.4,6.8,120
13139,RenaultClio,Compact,12545,23491,88,Used,Black,1.197,BENZINE,6,1,2,2016.0,Blue,5.0,5,Automatic,5.4,6.8,120
13140,RenaultClio,Compact,12545,23491,88,Used,Black,1.197,BENZINE,6,1,1,2016.0,Blue,5.0,5,Automatic,5.4,6.8,120
13141,RenaultClio,Compact,12545,23491,88,Used,Black,1.197,BENZINE,6,1,2,2016.0,Blue,5.0,5,Automatic,5.4,6.8,120
13142,RenaultClio,Compact,12545,23491,88,Used,Black,1.197,BENZINE,6,1,1,2016.0,Blue,5.0,5,Automatic,5.4,6.8,120
13143,RenaultClio,Compact,12545,23491,88,Used,Black,1.197,BENZINE,6,1,1,2016.0,Blue,5.0,5,Automatic,5.4,6.8,120
13144,RenaultClio,Compact,12545,23491,88,Used,Black,1.197,BENZINE,6,1,1,2016.0,Blue,5.0,5,Automatic,5.4,6.8,120
13145,RenaultClio,Compact,12545,23491,88,Used,Black,1.197,BENZINE,6,1,1,2016.0,Blue,5.0,5,Automatic,5.4,6.8,120
13146,RenaultClio,Sedans,12500,55000,88,Used,Other,1.197,BENZINE,5,2,9,2016.0,White,4.0,5,Automatic,5.2,6.6,120
13147,RenaultClio,Stationwagon,12490,28500,88,Used,Cloth-Black,1.197,BENZINE,12,2,7,2016.0,Red,5.0,5,Automatic,5.4,6.8,120
13148,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13149,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13150,RenaultClio,Compact,12545,23491,88,Used,Black,1.197,BENZINE,6,1,2,2016.0,Blue,5.0,5,Automatic,5.4,6.8,120
13151,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13152,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13153,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13154,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13155,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13156,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13157,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13158,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13159,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13160,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13161,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13162,RenaultClio,Sedans,13300,59897,66,Used,Cloth-Other,1.461,DIESEL,10,1,10,2016.0,White,4.0,5,Automatic,3.5,3.9,92
13163,RenaultClio,Stationwagon,13250,20500,88,Used,Fullleather,1.197,BENZINE,12,4,10,2016.0,Blue,5.0,5,Automatic,5.2,6.6,123
13164,RenaultClio,Compact,13200,24700,87,Used,Other,1.197,BENZINE,19,1,69,2018.0,White,5.0,5,Automatic,5.0,6.0,120
13165,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13166,RenaultClio,Sedans,13200,14610,88,Used,Other,1.197,BENZINE,6,1,69,2016.0,Red,4.0,5,Automatic,5.4,6.8,120
13167,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13168,RenaultClio,Sedans,13280,14000,66,Used,Cloth-Black,1.461,DIESEL,12,3,12,2017.0,Grey,4.0,5,Automatic,3.5,3.9,92
13169,RenaultClio,Stationwagon,12000,32713,66,Used,Black,1.461,DIESEL,10,2,7,2017.0,Grey,5.0,5,Automatic,3.2,3.3,92
13170,RenaultClio,Sedans,12400,0,66,Used,Other,1.461,DIESEL,6,1,5,2017.0,Red,4.0,5,Automatic,3.2,3.3,82
13171,RenaultClio,Stationwagon,12000,32713,66,Used,Black,1.461,DIESEL,10,2,7,2017.0,Grey,5.0,5,Automatic,3.2,3.3,92
13172,RenaultClio,Sedans,12000,10100,66,Used,Other,1.461,DIESEL,5,1,8,2017.0,Black,4.0,5,Automatic,3.5,3.9,92
13173,RenaultClio,Sedans,12000,55000,87,Used,Other,1.197,BENZINE,17,1,15,2016.0,Black,4.0,5,Automatic,5.4,6.8,120
13174,RenaultClio,Stationwagon,12000,32713,66,Used,Black,1.461,DIESEL,10,2,7,2017.0,Grey,5.0,5,Automatic,3.2,3.3,92
13175,RenaultClio,Stationwagon,12000,37000,66,Used,Other,1.461,DIESEL,5,1,8,2016.0,Beige,5.0,5,Automatic,3.3,3.7,85
13176,RenaultClio,Sedans,11999,27840,87,Used,Cloth-Other,1.197,BENZINE,12,1,12,2016.0,Silver,4.0,5,Automatic,5.4,6.8,120
13177,RenaultClio,Compact,11990,19100,87,Used,Cloth-Grey,1.197,BENZINE,14,1,14,2016.0,Grey,5.0,5,Automatic,5.4,6.8,120
13178,RenaultClio,Sedans,11990,17890,88,Used,Cloth-Other,1.197,BENZINE,13,3,11,2016.0,Silver,4.0,5,Automatic,5.4,6.8,120
13179,RenaultClio,Compact,11950,93473,66,Used,Fullleather-Black,1.461,DIESEL,17,2,11,2016.0,Grey,5.0,5,Automatic,3.5,3.9,92
13180,RenaultClio,Stationwagon,11900,25500,66,Used,Other,1.461,DIESEL,8,2,10,2016.0,Beige,5.0,5,Automatic,3.5,3.9,92
13181,RenaultClio,Stationwagon,11900,120964,87,Used,Cloth-Black,1.197,BENZINE,7,3,11,2016.0,Red,5.0,5,Automatic,5.4,6.8,120
13182,RenaultClio,Sedans,11900,29000,87,Used,Partleather-Black,1.197,BENZINE,11,1,10,2017.0,Grey,4.0,5,Automatic,5.4,6.8,120
13183,RenaultClio,Sedans,11990,73300,66,Used,Other,1.461,DIESEL,3,1,8,2016.0,White,4.0,5,Automatic,3.2,3.3,82
13184,RenaultClio,Sedans,11900,75022,66,Used,Other,1.461,DIESEL,11,2,12,2017.0,White,4.0,5,Automatic,3.2,3.3,82
13185,RenaultClio,Sedans,11800,35000,81,Used,Other,1.461,DIESEL,8,4,7,2016.0,White,4.0,5,Automatic,3.5,3.7,90
13186,RenaultClio,Sedans,11750,23300,87,Used,Other,1.197,BENZINE,8,1,13,2016.0,Red,4.0,5,Automatic,5.4,6.8,120
13187,RenaultClio,Sedans,11890,46000,87,Used,Cloth-Black,1.197,BENZINE,11,1,11,2017.0,Black,4.0,5,Automatic,5.4,6.8,120
13188,RenaultClio,Sedans,13490,19296,66,Employee'scar,Partleather-Black,1.461,DIESEL,13,2,12,2018.0,Red,4.0,5,Automatic,3.5,3.9,105
13189,RenaultClio,Compact,13495,37600,87,Used,Other-Other,1.197,BENZINE,11,1,11,2016.0,Silver,5.0,5,Automatic,5.3,6.8,126
13190,RenaultClio,Sedans,13470,22914,66,Used,Other,1.197,DIESEL,5,1,7,2016.0,Grey,4.0,5,Automatic,3.7,4.3,92
13191,RenaultClio,Sedans,13490,36200,66,Used,Fullleather-Black,1.461,DIESEL,21,3,16,2016.0,Silver,4.0,5,Automatic,3.5,3.9,92
13192,RenaultClio,Sedans,13400,7,66,Pre-registered,Other,1.461,DIESEL,11,3,13,2018.0,Grey,4.0,5,Automatic,3.5,3.9,92
13193,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13194,RenaultClio,Sedans,13450,12176,87,Used,Cloth-Black,1.197,BENZINE,10,2,12,2017.0,White,4.0,5,Automatic,5.4,6.8,120
13195,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13196,RenaultClio,Stationwagon,13400,17547,87,Used,Cloth-Black,1.197,BENZINE,11,3,14,2016.0,Red,5.0,5,Automatic,5.4,6.8,120
13197,RenaultClio,Stationwagon,13445,45000,88,Used,Cloth-Grey,1.197,BENZINE,12,2,14,2016.0,Black,5.0,5,Automatic,5.4,6.8,128
13198,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13199,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13200,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13201,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13202,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13203,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13204,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13205,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13206,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13207,RenaultClio,Compact,13390,31356,87,Used,Partleather-Grey,1.197,BENZINE,16,1,15,2017.0,Red,5.0,5,Automatic,5.4,6.8,126
13208,RenaultClio,Sedans,11600,20000,66,Used,Cloth-Black,1.461,DIESEL,10,2,14,2018.0,Grey,4.0,5,Automatic,3.5,3.9,92
13209,RenaultClio,Stationwagon,11500,17000,66,Used,Cloth,1.461,DIESEL,8,3,4,2016.0,Red,5.0,5,Automatic,3.2,3.3,82
13210,RenaultClio,Stationwagon,11500,32713,66,Used,Black,1.461,DIESEL,10,2,7,2017.0,Grey,5.0,5,Automatic,3.2,3.3,92
13211,RenaultClio,Stationwagon,11500,32713,66,Used,Black,1.461,DIESEL,10,2,7,2017.0,Grey,5.0,5,Automatic,3.2,3.3,92
13212,RenaultClio,Stationwagon,11600,47000,88,Used,Other,1.197,BENZINE,8,1,7,2017.0,Grey,5.0,5,Automatic,5.4,6.8,120
13213,RenaultClio,Stationwagon,11500,32713,66,Used,Black,1.461,DIESEL,10,2,7,2017.0,Grey,5.0,5,Automatic,3.2,3.3,92
13214,RenaultClio,Stationwagon,11500,32713,66,Used,Black,1.461,DIESEL,10,2,7,2017.0,Grey,5.0,5,Automatic,3.2,3.3,92
13215,RenaultClio,Stationwagon,11500,32713,66,Used,Black,1.461,DIESEL,10,2,7,2017.0,Grey,5.0,5,Automatic,3.2,3.3,92
13216,RenaultClio,Stationwagon,11500,32713,66,Used,Black,1.461,DIESEL,10,2,7,2017.0,Grey,5.0,5,Automatic,3.2,3.3,92
13217,RenaultClio,Stationwagon,11500,32713,66,Used,Black,1.461,DIESEL,10,2,7,2017.0,Grey,5.0,5,Automatic,3.2,3.3,92
13218,RenaultClio,Stationwagon,11500,32713,66,Used,Black,1.461,DIESEL,10,2,7,2017.0,Grey,5.0,5,Automatic,3.2,3.3,92
13219,RenaultClio,Stationwagon,11500,32713,66,Used,Black,1.461,DIESEL,10,2,7,2017.0,Grey,5.0,5,Automatic,3.2,3.3,92
13220,RenaultClio,Stationwagon,11500,32713,66,Used,Black,1.461,DIESEL,10,2,7,2017.0,Grey,5.0,5,Automatic,3.2,3.3,92
13221,RenaultClio,Stationwagon,11500,32713,66,Used,Black,1.461,DIESEL,10,2,7,2017.0,Grey,5.0,5,Automatic,3.2,3.3,92
13222,RenaultClio,Stationwagon,11500,32713,66,Used,Black,1.461,DIESEL,10,2,7,2017.0,Grey,5.0,5,Automatic,3.2,3.3,92
13223,RenaultClio,Stationwagon,11500,32713,66,Used,Black,1.461,DIESEL,10,2,7,2017.0,Grey,5.0,5,Automatic,3.2,3.3,92
13224,RenaultClio,Stationwagon,11500,32713,66,Used,Black,1.461,DIESEL,10,2,7,2017.0,Grey,5.0,5,Automatic,3.2,3.3,92
13225,RenaultClio,Sedans,12999,20000,87,Used,Other,1.197,BENZINE,22,6,21,2016.0,Blue,4.0,5,Automatic,5.4,6.8,120
13226,RenaultClio,Sedans,12990,24043,87,Used,Cloth-Other,1.197,BENZINE,13,2,12,2018.0,Black,4.0,5,Automatic,5.4,6.8,120
13227,RenaultClio,Sedans,12990,17557,66,Used,Other,1.461,DIESEL,1,1,6,2018.0,Grey,4.0,5,Automatic,3.5,3.3,92
13228,RenaultClio,Stationwagon,11500,32713,66,Used,Black,1.461,DIESEL,10,2,7,2017.0,Grey,5.0,5,Automatic,3.2,3.3,92
13229,RenaultClio,Compact,12990,20842,66,Used,Cloth-Grey,1.461,DIESEL,12,3,15,2018.0,White,5.0,5,Automatic,3.3,3.5,85
13230,RenaultClio,Sedans,12980,19000,66,Used,Cloth-Black,1.461,DIESEL,14,3,13,2017.0,Grey,4.0,5,Automatic,3.5,3.9,92
13231,RenaultClio,Stationwagon,11500,32713,66,Used,Black,1.461,DIESEL,10,2,7,2017.0,Grey,5.0,5,Automatic,3.2,3.3,92
13232,RenaultClio,Stationwagon,12960,4529,66,Used,Other,1.461,DIESEL,11,4,12,2017.0,White,5.0,5,Automatic,3.5,3.9,92
13233,RenaultClio,Stationwagon,12950,4529,66,Used,Other,1.461,DIESEL,11,3,12,2017.0,White,5.0,5,Automatic,3.5,3.9,92
13234,RenaultClio,Sedans,12950,29790,66,Used,Other-Other,1.461,DIESEL,1,1,10,2017.0,White,4.0,5,Automatic,3.5,3.9,92
13235,RenaultClio,Sedans,12900,35000,87,Used,Cloth-Black,1.197,BENZINE,18,7,14,2016.0,Black,4.0,5,Automatic,5.4,6.8,120
13236,RenaultClio,Sedans,12900,19000,87,Used,Other,1.197,BENZINE,7,1,10,2017.0,Black,4.0,5,Automatic,5.4,6.8,120
13237,RenaultClio,Sedans,12900,40327,66,Used,Other,1.461,DIESEL,1,1,6,2017.0,Red,4.0,5,Automatic,3.5,3.3,92
13238,RenaultClio,Sedans,12900,21904,87,Used,Other,1.197,BENZINE,7,1,10,2017.0,Grey,4.0,5,Automatic,5.4,6.8,120
13239,RenaultClio,Compact,12860,21788,87,Used,Other,1.197,BENZINE,5,1,10,2017.0,Black,5.0,5,Automatic,5.4,6.8,120
13240,RenaultClio,Sedans,10500,26000,87,Used,Other,1.197,BENZINE,7,1,15,2018.0,White,4.0,5,Automatic,5.4,6.8,120
13241,RenaultClio,Compact,12860,28916,88,Used,Other,1.197,BENZINE,11,1,13,2017.0,Red,5.0,5,Automatic,5.4,6.8,120
13242,RenaultClio,Sedans,12850,60000,66,Used,Partleather-Black,1.461,DIESEL,14,3,14,2016.0,Grey,4.0,5,Automatic,3.5,3.9,92
13243,RenaultClio,Sedans,12800,34732,66,Used,Partleather-Grey,1.461,DIESEL,5,1,10,2017.0,White,4.0,5,Automatic,3.5,3.9,92
13244,RenaultClio,Sedans,10000,70000,66,Used,Other,1.5,DIESEL,19,1,69,2016.0,Grey,4.0,5,Automatic,3.2,3.3,117
13245,RenaultClio,Sedans,10490,50601,66,Used,Other,1.461,DIESEL,4,1,9,2016.0,Grey,4.0,2,Automatic,3.3,3.5,85
13246,RenaultClio,Stationwagon,10000,80000,66,Used,Other,1.461,DIESEL,1,1,4,2016.0,Grey,5.0,5,Automatic,3.2,3.3,82
13247,RenaultClio,Stationwagon,9990,12000,66,Used,Cloth-Black,1.461,DIESEL,11,1,10,2017.0,Red,5.0,5,Automatic,3.3,3.7,85
13248,RenaultClio,Stationwagon,9999,42000,66,Used,Cloth-Black,1.461,DIESEL,12,2,11,2017.0,Red,5.0,5,Automatic,3.5,3.9,92
13249,RenaultClio,Sedans,9900,51000,66,Used,Partleather-Black,1.461,DIESEL,5,1,11,2017.0,White,4.0,5,Automatic,3.3,3.5,85
13250,RenaultClio,Compact,9900,14230,66,Used,Other,1.461,DIESEL,19,1,69,2016.0,White,5.0,5,Automatic,3.2,3.3,82
13251,RenaultClio,Sedans,9790,93968,66,Used,Other,1.461,DIESEL,1,1,6,2016.0,Grey,4.0,5,Automatic,3.5,3.3,92
13252,RenaultClio,Sedans,9690,91000,66,Used,Other,1.461,DIESEL,19,1,5,2016.0,Black,4.0,5,Automatic,3.5,3.9,92
13253,RenaultClio,Sedans,9500,90000,66,Used,Other,1.461,DIESEL,9,1,8,2016.0,Grey,4.0,5,Automatic,3.7,4.3,95
13254,RenaultClio,Sedans,9500,58000,66,Used,Other,1.461,DIESEL,14,4,13,2016.0,Black,4.0,5,Automatic,3.5,3.9,92
13255,RenaultClio,Stationwagon,9500,93000,66,Used,Cloth-Black,1.461,DIESEL,15,5,14,2016.0,Black,5.0,5,Automatic,3.5,3.9,92
13256,RenaultClio,Sedans,8900,89910,66,Used,Other,1.461,DIESEL,9,1,10,2017.0,Silver,4.0,5,Automatic,3.5,3.9,92
13257,RenaultClio,Sedans,8699,125333,66,Used,Other,1.461,DIESEL,5,1,10,2016.0,White,4.0,5,Automatic,3.3,3.5,85
13258,RenaultClio,Sedans,8350,133523,66,Used,Grey,1.197,DIESEL,19,1,69,2016.0,White,4.0,5,Automatic,3.7,4.3,92
13259,RenaultClio,Sedans,8490,23863,44,Used,Black,1.197,Electric,3,1,1,2016.0,White,4.0,5,Automatic,3.7,4.3,117
13260,RenaultClio,Sedans,8350,133523,66,Used,Grey,1.461,DIESEL,19,1,69,2016.0,White,4.0,5,Automatic,3.7,4.3,82
13261,RenaultClio,Compact,11400,63000,87,Used,Cloth-Black,1.197,BENZINE,18,6,16,2016.0,Blue,5.0,5,Automatic,5.2,6.6,123
13262,RenaultClio,Sedans,11400,63000,87,Used,Cloth-Black,1.197,BENZINE,18,6,16,2016.0,Blue,4.0,5,Automatic,5.2,6.6,123
13263,RenaultClio,Sedans,11300,28000,87,Used,Other,1.197,BENZINE,10,1,12,2017.0,Red,4.0,5,Automatic,5.4,6.8,120
13264,RenaultClio,Other,11206,67930,66,Used,Cloth,1.461,DIESEL,11,2,10,2016.0,Black,4.0,5,Automatic,3.2,3.3,82
13265,RenaultClio,Sedans,11000,48000,66,Used,Other,1.461,DIESEL,9,3,6,2016.0,Grey,4.0,5,Automatic,3.2,3.3,82
13266,RenaultClio,Sedans,11000,38000,66,Used,Other,1.461,DIESEL,16,5,11,2017.0,Red,4.0,5,Automatic,3.5,3.9,92
13267,RenaultClio,Sedans,11390,60892,66,Employee'scar,Cloth-Black,1.461,DIESEL,10,3,13,2016.0,Grey,4.0,5,Automatic,3.5,3.9,92
13268,RenaultClio,Sedans,10990,50000,66,Used,Cloth-Black,1.461,DIESEL,9,2,11,2017.0,Beige,4.0,5,Automatic,3.5,3.9,92
13269,RenaultClio,Sedans,10990,15559,66,Used,Other,1.461,DIESEL,1,1,6,2017.0,Grey,4.0,5,Automatic,3.5,3.3,92
13270,RenaultClio,Stationwagon,10945,92000,66,Used,Cloth-Grey,1.461,DIESEL,15,2,14,2016.0,Black,5.0,5,Automatic,3.2,3.3,82
13271,RenaultClio,Sedans,10950,36600,88,Used,Cloth-Black,1.197,BENZINE,7,1,12,2016.0,Grey,4.0,5,Automatic,5.2,6.6,123
13272,RenaultClio,Sedans,10900,47000,66,Used,Cloth-Other,1.461,DIESEL,14,1,12,2017.0,White,4.0,5,Automatic,3.5,3.9,92
